channel_id,video_id,title,published_at,duration,view_count,like_count,comment_count
UCKsehTG1cZIeb80J4AyiJ6Q,BBhjyqOpvHM,[LIVE]조국 대표 천안시민과 함께,2024-03-29T06:00:12Z,0h 31m 13s,5758,1260,53
UCKsehTG1cZIeb80J4AyiJ6Q,KZPZH7oIRRM,[LIVE]조국 대표 파란불꽃펀드 참여자 만남,2024-03-29T02:48:09Z,0h 39m 25s,6700,1660,72
UCKsehTG1cZIeb80J4AyiJ6Q,axW46iGapGQ,부산혁신당은 무슨소리고?,2024-03-29T02:43:27Z,0h 1m 50s,6136,1212,64
UCKsehTG1cZIeb80J4AyiJ6Q,8l7ZozZGu24,조국혁신당TV광고_혁신의 바다에서 만납시다,2024-03-28T11:06:25Z,0h 0m 30s,47679,4399,368
UCKsehTG1cZIeb80J4AyiJ6Q,4csrhwNENwY,조국혁신당TV광고_불의를 깨부수는 쇄빙선,2024-03-28T11:03:54Z,0h 0m 31s,96041,6363,581
UCKsehTG1cZIeb80J4AyiJ6Q,mDu8DoAiowc,[LIVE]조국 대표 세종문화회관 출동,2024-03-28T10:59:12Z,0h 44m 18s,13463,2748,231
UCKsehTG1cZIeb80J4AyiJ6Q,nO_x6tJRZaw,[LIVE]조국 대표 대전 방문,2024-03-28T07:09:56Z,0h 38m 19s,5959,1333,100
UCKsehTG1cZIeb80J4AyiJ6Q,4CxRWKio4iw,[LIVE]조국 대표 대구 방문,2024-03-28T04:51:08Z,0h 55m 38s,6208,1373,57
UCKsehTG1cZIeb80J4AyiJ6Q,FyTiWWuVLMw,[LIVE]조국 대표 부산 동백섬,2024-03-28T01:05:01Z,0h 21m 18s,5601,1476,132
UCKsehTG1cZIeb80J4AyiJ6Q,dSSx2eMJlXU,"[LIVE]조국 대표, 부산 센텀시티 아침인사",2024-03-28T00:11:39Z,0h 42m 50s,11285,2312,220
UCKsehTG1cZIeb80J4AyiJ6Q,xqmCLr6D67A,[가빠조] 외신기자회견 모두발언 무편집 FULL,2024-03-27T12:44:06Z,0h 10m 47s,4100,1041,72
UCKsehTG1cZIeb80J4AyiJ6Q,z3vlWeHlY1w,[LIVE]조국혁신당 외신 기자회견,2024-03-27T07:21:17Z,1h 35m 30s,32137,4836,286
UCKsehTG1cZIeb80J4AyiJ6Q,XBm3KZntXfI,[재외국민투표] 당대표실에서 생긴 일..,2024-03-27T03:50:02Z,0h 2m 0s,46700,5679,458
UCKsehTG1cZIeb80J4AyiJ6Q,PYfoOnuuLcA,오늘부터 국회의원 재외선거!,2024-03-27T00:25:04Z,0h 0m 36s,10107,1797,94
